Sector,Dep,Impactado,Saldo,Desembolso_mes,Saldo Promedio,Deuda Sistea,Pasivo,Turismo,Sector de Impacto,Venta,Venta Formal,Pasivo_desembolso,Deuda rezagada va,Deuda rezagada vr,pasivo rezagada va,pasivo rezagada vr,Pasivo_desembolso da,Pasivo_desembolso dr
COMERCIO,La Libertad,0,1817995.274,0,605998.4247,723299.31,888.01,0,3,183988,50594,888.01,-12470.68,-0.016949156,-10473.17,-0.921838225,-10473.17,-0.921838225
COMERCIO,Piura,0,4209.75333,0,1403.25111,4025.92,34659.24,0,4,120001.5,95442.92,34659.24,1115.98,0.383506189,-648635.91,-0.949276327,-648635.91,-0.949276327
COMERCIO,Lima,0,271660.8286,0,90553.60954,90592.26,6.4,0,4,15248,0,6.4,-171.15,-0.001885672,-3994.01,-0.998400164,-3994.01,-0.998400164
SERVICIO,San Martín,0,322321.2514,0,107440.4171,108951.17,2694.41,0,3,98961,8408,2694.41,-1360.05,-0.012329208,-5910.65,-0.686880742,-5910.65,-0.686880742
COMERCIO,Lima,0,68424.80188,0,22808.26729,75827.33,1715,0,3,76040,0,1715,-1160.25,-0.015070613,-48945.96,-0.966147503,-48945.96,-0.966147503
COMERCIO,Piura,0,176152.5166,0,58717.50552,58742.14,2558.31,0,2,264000,178197.42,2528.565,-64780.52,-0.524442398,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,0,1357602.794,0,452534.2646,825839.2,6807.73,0,3,339900,93975.67,6807.73,-6934.28,-0.00832673,-9399.47,-0.579956439,-9399.47,-0.579956439
COMERCIO,Ica,0,325568.8757,0,108522.9586,126989.94,0.64,0,3,183000,170898.33,0.64,2492.29,0.020018771,-0.02,-0.03030303,-0.02,-0.03030303
COMERCIO,Lima,0,988144.6653,0,329381.5551,331924.77,325.5,0,3,148679.6,37115.83,325.5,-4585.77,-0.013627419,-89846.9,-0.996390248,-89846.9,-0.996390248
COMERCIO,Arequipa,0,15122.47972,0,5040.826573,4897.07,2558.31,0,3,30000,0,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,0,545875.2581,0,181958.4194,173186.75,95792.1,0,4,99000,67167.67,95792.1,-32494.34,-0.157984091,-29027.37,-0.232554825,-29027.37,-0.232554825
COMERCIO,Arequipa,0,88925.76125,0,29641.92042,29462.47,2558.31,0,3,27490.8,0,2528.565,1014.05,0.035645213,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lambayeque,0,1772564.284,0,590854.7612,590774.88,0,0,3,711500,13465.33,0,-12243.82,-0.020304213,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,53389.80282,0,17796.60094,17791.45,2280.5,0,4,31000,0,2280.5,-692.47,-0.037463374,-4798.5,-0.677849979,-4798.5,-0.677849979
COMERCIO,Amazonas,0,134481.5171,0,44827.17237,102636.81,2786.4,0,3,37400,37485.33,2786.4,-2227.54,-0.021242109,-13599.75,-0.829953955,-13599.75,-0.829953955
SERVICIO,Lima,0,268136.883,0,89378.96098,87655.15,2558.31,0,2,50000,50892.92,2528.565,-1698.27,-0.019006212,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Ica,0,64579.63102,0,21526.54367,118591.82,12237.26,0,3,40200,19811.33,12237.26,-6870.21,-0.054759277,-55783.84,-0.820096117,-55783.84,-0.820096117
SERVICIO,Lima,0,24806.47268,0,8268.824227,4737.05,53294.4,0,3,71600,26642.83,53294.4,1392.69,0.416429451,-21337.4,-0.285902256,-21337.4,-0.285902256
SERVICIO,Áncash,0,22923.52172,0,7641.173907,12109,2558.31,1,4,27100,5214,2528.565,-732.95,-0.057074665,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,219722.7511,0,73240.91703,76682.08,2558.31,0,3,117900,57690,2528.565,-3818.78,-0.047437754,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,1096852.935,0,365617.6451,363941.53,639.07,0,3,98710,12714.08,639.07,-7696.51,-0.020709694,-12045.69,-0.94961907,-12045.69,-0.94961907
COMERCIO,Piura,0,231600.4851,0,77200.16171,75977.39,2558.31,0,2,61100,5000,2528.565,-2573.62,-0.032763678,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Tacna,0,88318.26242,0,29439.42081,59858.23,2558.31,0,4,38000,0,2528.565,-21280.53,-0.262273296,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,239280.5221,0,79760.17403,79765.48,29952.9,0,3,184300,138085.25,29952.9,-6749.4,-0.078014325,-25602.93,-0.460850463,-25602.93,-0.460850463
INDUSTRIA,Lima,0,97591.95883,0,36722.23304,43790.07,13265.2,0,4,72000,48610.67,13265.2,11598.15,0.3602814,9421.75,2.451378319,9421.75,2.451378319
SERVICIO,Lambayeque,0,240169.7583,0,80056.5861,81731.87,16151,0,4,52926,0,16151,-327.69,-0.003993319,-17312.01,-0.517347662,-17312.01,-0.517347662
COMERCIO,Arequipa,0,854.68104,0,284.89368,286.33,2020.01,0,3,30030,0,2020.01,141.63,0.97878369,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lambayeque,0,48958.09002,0,16319.36334,19321.43,2558.31,0,1,25170,3108.67,2528.565,1662.22,0.094127654,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,132561.7378,0,44187.24593,108932.06,2558.31,0,4,75012,13477.67,2528.565,43396.55,0.662183754,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,1217093.561,0,405697.8537,418590.16,31847.74,0,4,100640,12980,31847.74,305.49,0.00073034,8617.45,0.370957487,8617.45,0.370957487
COMERCIO,Callao,0,435559.1798,0,145186.3933,165734.07,603.98,0,3,170210,8000,603.98,-6062.02,-0.035286135,-6770.21,-0.918095411,-6770.21,-0.918095411
SERVICIO,Callao,0,1087393.267,0,362464.4223,464660.36,73483.87,0,4,350000,265511.42,73483.87,-25694.27,-0.052399362,-18646.73,-0.202394536,-18646.73,-0.202394536
COMERCIO,Lima,0,30810.31891,0,10270.1063,52924.64,4060.29,0,3,69500,8333,4060.29,-2714.14,-0.048781443,-5240.15,-0.563430332,-5240.15,-0.563430332
SERVICIO,Lima,0,227311.7359,0,75770.57865,90400.26,2830.04,0,3,45000,9028.33,2830.04,469.42,0.005219789,-17980.24,-0.864007596,-17980.24,-0.864007596
INDUSTRIA,Lima,0,759586.569,0,253195.523,618322.53,175816.46,0,3,485700,365594.67,175816.46,150004.28,0.320304152,-135718.62,-0.435644743,-135718.62,-0.435644743
COMERCIO,Lima,0,16983.54076,0,5661.180253,6179.67,50,0,1,71900,13043.75,50,-1488.99,-0.194165604,0,0,0,0
COMERCIO,Lima,0,489480.0119,0,163160.004,305816.03,2558.31,0,1,133500,0,2528.565,3746.11,0.012401467,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Cajamarca,0,1976146.083,0,658715.3609,754138.23,4996.72,0,4,57905,0,4996.72,3114.81,0.004147421,1096.64,0.281183976,1096.64,0.281183976
COMERCIO,Pasco,0,248418.6856,0,93913.20936,185618.86,139851.43,0,1,152550,66258.67,139851.43,-39569.46,-0.175717195,102141.03,2.708563951,102141.03,2.708563951
COMERCIO,Puno,0,8859.24929,0,2953.083097,80228.82,0.08,0,4,17876,0,0.08,-4512.78,-0.05325342,-1499.96,-0.999946668,-1499.96,-0.999946668
COMERCIO,Piura,0,412802.2207,0,137600.7402,160782.64,2558.31,0,4,52050,5000,2528.565,-6689.83,-0.039945849,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Arequipa,0,514581.4694,0,171527.1565,338832.16,46408.04,0,3,208500,139303.33,46408.04,-3970.27,-0.011581802,-166356.83,-0.781881097,-166356.83,-0.781881097
SERVICIO,Áncash,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,206299.3628,0,68766.45427,55428,2558.31,0,1,130500,111056.08,2528.565,-44572,-0.44572,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,29421.62609,0,9807.208697,9436.14,6.94,0,1,70000,0,6.94,-1113.2,-0.105523189,-0.24,-0.033426184,-0.24,-0.033426184
INDUSTRIA,Lima,0,674290.779,0,224763.593,252716.7,337107.65,0,3,289000,280335,337107.65,82458.39,0.484313453,51332.51,0.179625527,51332.51,0.179625527
COMERCIO,San Martín,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Callao,0,34395.29255,0,11465.09752,10738.31,5331.53,0,4,10450,1790.33,5331.53,-2180.39,-0.168777818,-7665.47,-0.589787643,-7665.47,-0.589787643
COMERCIO,La Libertad,0,115506.6575,0,38502.21916,83892.22,26.63,0,1,38150,8000,26.63,638.36,0.007667633,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Ica,0,23404.1228,0,7801.374267,90253.43,716.11,1,4,25060,4385.83,716.11,-2450.05,-0.026428889,715.93,3977.388889,715.93,3977.388889
COMERCIO,Lima,0,272435.7498,0,90811.91659,230599.62,20881.74,0,3,121950,110430.33,20881.74,-20968.06,-0.083349578,-54597,-0.723342759,-54597,-0.723342759
INDUSTRIA,Arequipa,0,50617.66762,0,25308.83381,25001.25,0.02,0,3,40000,0,0.02,25001.25,-0.014269172,0,0,0,0
COMERCIO,Tacna,0,9275.44963,0,3091.816543,6081.01,0.01,0,4,69500,8333,0.01,-1130.73,-0.156790178,0,0,0,0
COMERCIO,Lambayeque,0,90194.14818,0,30064.71606,20540.23,2558.31,0,4,53320,0,2528.565,-28510.11,-0.581241843,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Arequipa,0,86086.20852,0,28695.40284,194773.18,2558.31,0,4,40100,0,2528.565,-8343.09,-0.041075439,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Arequipa,0,162368.0367,0,54122.6789,53942.04,2558.31,0,1,20400,0,2528.565,-3935.16,-0.067991541,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,463119.1742,0,189466.657,200494.27,1213.82,0,3,60135,1848.17,1213.82,105437.1,1.109196708,-124364.01,-0.990334122,4025.33122,-1.431732227
COMERCIO,Callao,0,399404.7561,0,133134.9187,133134.92,2558.31,0,3,69500,8333,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,235123.485,0,78374.49499,101303.99,29833.56,0,3,88300,95254.33,29833.56,-4356.16,-0.041228032,-7473.63,-0.2003268,-7473.63,-0.2003268
COMERCIO,Lima,0,273355.698,0,91118.56599,168957.81,13759.15,0,3,40000,0,13759.15,-3808.16,-0.022042304,-26313.03,-0.656640842,-26313.03,-0.656640842
COMERCIO,Tumbes,0,3927.60237,0,1309.20079,74436.39,2558.31,0,1,2100,0,2528.565,-547.15,-0.007296935,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,0,562329.1915,0,187443.0638,687106.57,0,0,4,167780,18023.58,0,-7463.14,-0.010744983,-300.04,-1,-300.04,-1
COMERCIO,Pasco,0,2397901.445,0,799300.4818,810119.29,5611.1,0,3,151300,0,5611.1,-85224.41,-0.095186251,-24733.42,-0.815086876,-24733.42,-0.815086876
SERVICIO,Ucayali,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,544628.1126,0,181542.7042,193116.31,32703.54,0,3,100800,52444.33,32703.54,-6018.22,-0.030221881,5110.85,0.185224782,5110.85,0.185224782
COMERCIO,Piura,0,123078.3329,0,61539.16645,66931.98,0.42,0,3,24600,0,0.42,60646.58,9.648801986,-64000,-0.999993438,-2460.92744,-0.999829362
COMERCIO,Callao,0,40571.02738,0,13523.67579,14824.27,2558.31,0,1,69500,8333,2528.565,-1125.58,-0.070569943,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,331595.2873,0,110531.7625,281807.74,135.01,0,4,178000,11461.67,135.01,-62988.69,-0.182683707,40.01,0.421157895,40.01,0.421157895
SERVICIO,Arequipa,0,11955.64428,0,3985.21476,12258.7,2558.31,0,4,8000,5000,2528.565,2133.41,0.210701126,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,223286.6837,0,74428.89457,114193.84,3078.74,0,4,59400,8000,3078.74,1199.78,0.01061808,640.74,0.262813782,640.74,0.262813782
COMERCIO,Cajamarca,0,43640.97723,0,14546.99241,61506.69,3.5,0,3,25011,5000,3.5,636.64,0.010459002,-1016.5,-0.996568627,-1016.5,-0.996568627
INDUSTRIA,Lima,0,21561.56481,0,7187.18827,8322.23,48686.79,0,3,20745,10203.67,48686.79,942.71,0.127746791,45706.77,15.33773934,45706.77,15.33773934
COMERCIO,Lima,0,353177.4877,0,117725.8292,172578.77,2558.31,0,3,24500,4075,2528.565,771.2,0.004488743,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,184039.0058,0,61346.33528,94998.88,5002.6,0,3,30000,0,5002.6,3138.99,0.034171498,-1256.64,-0.200765588,-1256.64,-0.200765588
SERVICIO,Lima,0,101774.5837,0,33924.86125,33849.3,8.49,0,4,16100,0,8.49,-1447.36,-0.04100558,-0.28,-0.031927024,-0.28,-0.031927024
COMERCIO,Lambayeque,0,107720.8898,0,35906.96327,44826.17,2558.31,0,1,46240,5000,2528.565,6248.32,0.161966517,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,260054.7856,0,86684.92852,87062.69,3244.92,0,4,123432,59778.5,3244.92,-1070.04,-0.012141233,-43448.7,-0.930506138,-43448.7,-0.930506138
COMERCIO,Amazonas,0,419958.192,0,139986.064,984642.93,824.91,0,3,80050,0,824.91,-4870.06,-0.004921674,-1.32,-0.001597618,-1.32,-0.001597618
SERVICIO,Lima,0,742657.773,0,247552.591,246194.16,194229.46,0,3,174995.42,0,194229.46,-8826.45,-0.034610732,-77580.46,-0.285421739,-77580.46,-0.285421739
SERVICIO,Lima,0,701932.7001,0,233977.5667,2102310.22,1064584.57,0,2,428140,394325.33,1064584.57,-5979.19,-0.002836039,348229.62,0.486113232,348229.62,0.486113232
SERVICIO,La Libertad,0,350541.3943,0,116847.1314,192519.61,325.5,0,3,154200,0,325.5,-6115.99,-0.030789999,-40675.8,-0.992061227,-40675.8,-0.992061227
COMERCIO,Piura,0,752862.4639,0,250954.1546,250989.78,754,0,3,121850,26353.33,754,-6127.62,-0.023831993,-911.8,-0.54736463,-911.8,-0.54736463
SERVICIO,Piura,0,322088.8579,0,107362.9526,607084.04,2558.31,0,3,64350,61766.83,2528.565,79376.72,0.150418076,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,176574.9711,0,83818.66798,134821.33,260727.88,0,1,48000,2695.33,260727.88,125499.44,13.46287502,-242572.42,-0.481963591,-116691.5045,-0.309182594
SERVICIO,San Martín,0,295409.9425,0,98469.98084,100208.4,3.62,0,3,115000,0,3.62,0,0,3.49,26.84615385,3.49,26.84615385
COMERCIO,Lima,0,206382.7126,0,68794.23753,66963.91,2777.55,0,2,55005,20314.58,2777.55,-3836.58,-0.054188608,-27663.92,-0.908757691,-27663.92,-0.908757691
SERVICIO,Arequipa,0,5565.62185,0,1855.207283,5001.25,0,0,4,9000,5352.33,0,-191.46,-0.036870921,-89.84,-1,-89.84,-1
COMERCIO,Piura,0,18748.29583,0,6249.431943,8400.86,2558.31,0,1,33563,0,2528.565,-1261.42,-0.130550967,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,27415.8086,0,9138.602867,9145.21,1714.94,0,3,34450,12355.67,1714.94,-1226.09,-0.11821951,-17867.13,-0.912422946,-17867.13,-0.912422946
SERVICIO,Lima,0,221138.1993,0,73712.7331,94280.36,12218.4,0,2,35000,0,12218.4,-3243.4,-0.033257536,-22238.2,-0.645397398,-22238.2,-0.645397398
COMERCIO,Lima,0,1582484.127,0,527494.7091,527416.51,21077.02,0,3,730000,447718.5,21077.02,-8757.74,-0.016333757,-79112.46,-0.789628412,-79112.46,-0.789628412
COMERCIO,Ucayali,0,118604.8974,0,39534.96579,101209.58,4054.59,0,1,67675,15580.67,4054.59,-4622.72,-0.043679671,-4795.44,-0.54185579,-4795.44,-0.54185579
COMERCIO,San Martín,0,452414.3783,0,150804.7928,243288.24,32040.72,0,1,69500,8333,32040.72,-2110.73,-0.008601218,-7163.28,-0.18271809,-7163.28,-0.18271809
COMERCIO,Arequipa,0,10335.53241,0,3445.17747,3159.35,2558.31,0,3,12610,0,2528.565,-457.87,-0.126580634,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,34412.50542,0,11470.83514,22854.33,2558.31,0,3,19500,0,2528.565,-97.94,-0.004267116,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,0,90104.54162,0,30034.84721,47440.69,2558.31,0,4,32105,0,2528.565,-10305.27,-0.178458718,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lambayeque,0,99046.20852,0,33015.40284,128947.99,1391.7,0,4,65100,5000,1391.7,599.31,0.00466939,-7023.37,-0.834618132,-7023.37,-0.834618132
COMERCIO,Junín,0,30174.8401,0,10058.28003,21745.41,6783.44,0,3,115950,0,6783.44,-1920.59,-0.081153976,-9444.86,-0.581999347,-9444.86,-0.581999347
COMERCIO,Lambayeque,0,205692.9144,0,68564.30479,118567.21,2558.31,0,4,20485,0,2528.565,-3084.2,-0.025352768,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Arequipa,0,265669.4177,0,88556.47256,283272.12,0.82,0,3,80000,5000,0.82,-2709.21,-0.009473381,-0.03,-0.035294118,-0.03,-0.035294118
COMERCIO,Lima,0,223627.2833,0,74542.42776,77547.02,3,0,4,74895,70220.75,3,1699.02,0.022400327,1.41,0.886792453,1.41,0.886792453
COMERCIO,Puno,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,49771.44052,0,24885.72026,134264.7,0,0,4,84500,0,0,21460.51,0.190245682,0,-0.550923754,0,-0.543144434
SERVICIO,Arequipa,0,31227.97452,0,10409.32484,10412.82,648.15,0,4,16500,970.33,648.15,-881.26,-0.078028489,5.45,0.008479851,5.45,0.008479851
SERVICIO,Lima,0,1170539.979,0,390179.9931,482266.79,1386424.48,0,3,734048,657254.5,1386424.48,27991.39,0.061617666,-1041289.08,-0.428917603,-1041289.08,-0.428917603
SERVICIO,Arequipa,0,54809.77263,0,18269.92421,18070.82,7736.6,1,4,14000,12323.75,7736.6,4769.69,0.358592841,-2848.64,-0.269114352,-2848.64,-0.269114352
COMERCIO,Pasco,0,22976.66484,0,7658.88828,25386.54,2558.31,0,4,9300,0,2528.565,-367.68,-0.014276495,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,0,890611.0905,0,296870.3635,296845.44,2558.31,0,3,189000,67777.42,2528.565,-5890.3,-0.019456903,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Junín,0,5124.98287,0,1708.327623,9522.03,280,0,4,9125,1137.33,280,2503.21,0.35664257,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Pasco,0,213643.1535,0,71214.38451,74592.9,6463.02,0,3,180276,180270.42,6463.02,-3174.3,-0.04081798,5037.99,3.53535715,5037.99,3.53535715
COMERCIO,Piura,0,14696.92113,0,4898.97371,5557.98,2558.31,0,1,69500,8333,2528.565,-656.58,-0.105651888,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,1823389.441,0,607796.4803,611698.7,110288.84,0,3,207556.4,107656.75,110288.84,-12788.03,-0.020477665,-121203.86,-0.523575301,-121203.86,-0.523575301
COMERCIO,Lima,0,111032.4882,0,37010.82939,56463.37,2558.31,0,1,131500,4783.33,2528.565,-1111.1,-0.019298484,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,59571.18902,0,19857.06301,95190.55,51875.6,0,4,88255,88487.17,51875.6,-18102.54,-0.159785032,-26433.03,-0.337549386,-26433.03,-0.337549386
COMERCIO,Madre de Dios,0,352415.0659,0,117471.6886,410635.02,2000.39,0,1,107250,45533.33,2000.39,9526.22,0.023749716,-38051.74,-0.95005534,-38051.74,-0.95005534
COMERCIO,Piura,0,149042.6222,0,49680.87406,114371.9,11.69,0,3,336000,0,11.69,-3579.54,-0.030347574,11,15.94202899,11,15.94202899
SERVICIO,San Martín,0,1084084.8,0,361361.5998,352998.46,2380.03,0,2,34500,9262.67,2380.03,-39983.31,-0.101743422,1830,3.32709125,1830,3.32709125
COMERCIO,Lima,0,176054.5927,0,58684.86423,125046.1,10938.67,0,4,39300,0,10938.67,-7632.2,-0.057524102,7831.84,2.520846007,7831.84,2.520846007
COMERCIO,Lima,0,78277.49065,0,26092.49688,301928.16,2558.31,0,4,66000,19243.67,2528.565,-17184.22,-0.053850057,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Tacna,0,24182.9624,0,12091.4812,12295.95,2627.43,0,3,89700,0,2627.43,-9514.97,-0.43624799,-29362.45,-0.917866838,-29362.45,-0.917866838
SERVICIO,Arequipa,0,10798.31561,0,3599.438537,3434.65,2558.31,0,3,19100,7110.33,2528.565,-420.33,-0.109035585,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ucayali,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,3692.47539,0,1230.82513,5836.47,2000.06,0,1,135480,84482.67,2000.06,-404.82,-0.064861591,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,18641.46314,0,6213.821047,6246.36,2558.31,0,4,16060,0,2528.565,242.3,0.040356026,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,La Libertad,0,149672.1354,0,49890.71181,181496.21,1050.02,0,4,13200,5000,1050.02,1782.47,0.009918385,-977.08,-0.482008781,-977.08,-0.482008781
INDUSTRIA,Lima,0,231963.5742,0,77321.19141,74816.29,6663.25,0,3,38003,11171.5,6663.25,-10948.92,-0.127661554,-36272.29,-0.844808054,-36272.29,-0.844808054
COMERCIO,Ica,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,0,511063.1977,0,170354.3992,302989.31,357061.91,0,3,850490,535937.42,357061.91,43173.67,0.166170405,-150114.92,-0.295981423,-150114.92,-0.295981423
COMERCIO,Arequipa,0,543498.5028,0,181166.1676,183354.86,2558.31,0,3,123750,1732.5,2528.565,448.02,0.002449444,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,0,2034850.064,0,678283.3547,877230.59,0,0,3,160570,32526.5,0,-125391.15,-0.125063267,-2.99,-1,-2.99,-1
SERVICIO,Arequipa,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,1640282.273,0,546760.7578,583203.8,100,0,4,100515,23715.42,100,164.59,0.000282297,-13424.14,-0.992605814,-13424.14,-0.992605814
SERVICIO,Callao,0,1028733.112,0,342911.0374,341365.31,16738.61,0,3,86305,21414.92,16738.61,-4637.25,-0.013402357,-19430.72,-0.53721537,-19430.72,-0.53721537
COMERCIO,Lima,0,2750999.176,0,916999.7252,790427.95,789876.24,0,3,294223,259972.83,789876.24,-392093.77,-0.331574265,236102.61,0.426352208,236102.61,0.426352208
INDUSTRIA,Lima,0,92329.61122,0,30776.53707,29511.78,2558.31,0,1,111432,63858.75,2528.565,-3225.08,-0.098515252,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,41888.36787,0,13962.78929,13719.12,2558.31,0,1,11610,120,2528.565,-184.46,-0.013267087,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,177294.3982,0,59098.13272,59256,2558.31,0,3,130400,5000,2528.565,-9883.97,-0.142955949,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Madre de Dios,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,180454.7134,0,60151.57114,61484.03,2558.31,0,3,69500,8333,2528.565,-1391.42,-0.022129782,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Cusco,0,42205.49398,0,14068.49799,17341.07,4098.89,0,4,10000,5998.08,4098.89,-3176.44,-0.154816057,1943.89,0.902037123,1943.89,0.902037123
COMERCIO,Loreto,0,529946.5031,0,176648.8344,185178.07,2558.31,0,3,50000,3057.33,2528.565,-5938.82,-0.031074281,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lambayeque,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,12245.67962,0,4081.893207,45309.2,0,0,4,41190,0,0,-5103.86,-0.101240829,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,0,12282.90598,0,4094.301993,44437.47,2558.31,0,4,69500,8333,2528.565,-1294.99,-0.028316649,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,30298.87344,0,10099.62448,247946.54,4943.49,0,1,131150,39415.5,4943.49,-18707.33,-0.070155854,-3798.87,-0.434535983,-3798.87,-0.434535983
SERVICIO,La Libertad,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,308507.4888,0,102835.8296,102855.57,19585.5,0,3,50892.5,0,19585.5,-4569.86,-0.042539834,-764.5,-0.037567568,-764.5,-0.037567568
COMERCIO,Piura,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,7537.49444,0,2512.498147,2578.61,950.03,0,3,69500,8333,950.03,-10.28,-0.003970814,0.02,2.11E-05,0.02,2.11E-05
COMERCIO,Huánuco,0,97482.69306,0,32494.23102,36556.2,590.01,0,1,49206,7500,590.01,11678.52,0.469437665,589.98,19666,589.98,19666
COMERCIO,Piura,0,314174.6811,0,104724.8937,175981.83,81625,0,3,77600,39875.67,81625,31670.62,0.219460567,38225,0.880760369,38225,0.880760369
